lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
995|2|22|129|1|19970519|2-HIGH|0|28|2881536|4285565|8|2651013|61747|3|19970708|SHIP
996|1|7|173|2|19941126|4-NOT SPECI|0|43|4614631|12153524|3|4476192|64390|6|19950220|SHIP
996|2|7|60|1|19941126|4-NOT SPECI|0|29|2784174|12153524|7|2589281|57603|0|19950204|REG AIR
996|3|7|38|2|19941126|4-NOT SPECI|0|14|1313242|12153524|2|1286977|56281|8|19941226|AIR
996|4|7|75|1|19941126|4-NOT SPECI|0|36|3510252|12153524|6|3299636|58504|1|19950110|SHIP
996|5|7|166|2|19941126|4-NOT SPECI|0|1|106616|12153524|10|95954|63969|1|19950213|FOB
997|1|13|163|1|19930905|5-LOW|0|11|1169476|11559597|0|1169476|63789|2|19931107|TRUCK
997|2|13|48|1|19930905|5-LOW|0|17|1611668|11559597|3|1563317|56882|0|19931112|SHIP
997|3|13|82|2|19930905|5-LOW|0|15|1473120|11559597|10|1325808|58924|0|19931012|TRUCK
997|4|13|51|2|19930905|5-LOW|0|37|3518885|11559597|7|3272563|57063|3|19931126|MAIL
997|5|13|36|1|19930905|5-LOW|0|33|3088899|11559597|5|2934454|56161|2|19931102|REG AIR
997|6|13|183|2|19930905|5-LOW|0|10|1083180|11559597|3|1050684|64990|6|19931112|AIR
998|1|1|10|2|19971223|5-LOW|0|22|2002022|6526938|4|1921941|54600|5|19980316|RAIL
998|2|1|181|2|19971223|5-LOW|0|7|756826|6526938|10|681143|64870|5|19980214|MAIL
998|3|1|142|1|19971223|5-LOW|0|30|3126420|6526938|5|2970099|62528|7|19980219|SHIP
998|4|1|11|2|19971223|5-LOW|0|6|546606|6526938|9|497411|54660|5|19980123|MAIL
998|5|1|73|2|19971223|5-LOW|0|1|97307|6526938|4|93414|58384|0|19980202|SHIP
999|1|22|61|2|19950505|2-HIGH|0|34|3267604|9222095|0|3267604|57663|8|19950616|SHIP
999|2|22|199|1|19950505|2-HIGH|0|41|4506679|9222095|8|4146144|65951|1|19950803|REG AIR
999|3|22|118|2|19950505|2-HIGH|0|15|1527165|9222095|7|1420263|61086|6|19950617|REG AIR
1024|1|16|199|2|19970604|5-LOW|0|49|5386031|9009368|3|5224450|65951|5|19970708|FOB
1024|2|16|126|2|19970604|5-LOW|0|34|3488808|9009368|0|3488808|61567|1|19970718|SHIP
1025|1|26|150|1|19920603|3-MEDIUM|0|36|3780540|19940395|3|3667123|63009|4|19920803|FOB
1025|2|26|69|1|19920603|3-MEDIUM|0|23|2228838|19940395|8|2050530|58143|3|19920827|RAIL
1025|3|26|23|2|19920603|3-MEDIUM|0|25|2307550|19940395|6|2169097|55381|5|19920720|REG AIR
1025|4|26|32|1|19920603|3-MEDIUM|0|44|4100932|19940395|9|3731848|55921|2|19920703|SHIP
1025|5|26|192|1|19920603|3-MEDIUM|0|41|4477979|19940395|8|4119740|65531|1|19920803|MAIL
1025|6|26|4|2|19920603|3-MEDIUM|0|39|3525600|19940395|1|3490344|54240|8|19920815|REG AIR
1026|1|14|38|2|19940101|2-HIGH|0|36|3376908|13566396|10|3039217|56281|2|19940216|SHIP
1026|2|14|37|2|19940101|2-HIGH|0|6|562218|13566396|10|505996|56221|8|19940315|TRUCK
1026|3|14|21|1|19940101|2-HIGH|0|28|2578856|13566396|4|2475701|55261|3|19940319|RAIL
1026|4|14|192|2|19940101|2-HIGH|0|14|1529066|13566396|8|1406740|65531|1|19940215|RAIL
1026|5|14|25|1|19940101|2-HIGH|0|26|2405052|13566396|7|2236698|55501|1|19940329|SHIP
1026|6|14|10|2|19940101|2-HIGH|0|4|364004|13566396|7|338523|54600|4|19940311|TRUCK
1026|7|14|102|1|19940101|2-HIGH|0|33|3306930|13566396|2|3240791|60126|3|19940204|REG AIR
1027|1|26|156|2|19940621|2-HIGH|0|43|4541445|4561426|7|4223543|63369|8|19940915|MAIL
1028|1|28|128|1|19940615|5-LOW|0|2|205624|192730|9|187117|61687|3|19940903|FOB
1029|1|1|137|1|19940901|3-MEDIUM|0|45|4667085|7245126|5|4433730|62227|7|19941110|FOB
1029|2|1|51|1|19940901|3-MEDIUM|0|16|1521680|7245126|10|1369512|57063|2|19941001|TRUCK
1029|3|1|180|1|19940901|3-MEDIUM|0|5|540090|7245126|9|491481|64810|4|19941116|REG AIR
1029|4|1|45|1|19940901|3-MEDIUM|0|4|378016|7245126|4|362895|56702|2|19941109|AIR
1029|5|1|182|1|19940901|3-MEDIUM|0|2|216436|7245126|1|214271|64930|4|19941030|FOB
1030|1|7|65|2|19950211|1-URGENT|0|17|1640602|1634694|6|1542165|57903|6|19950330|RAIL
1031|1|16|46|1|19920220|1-URGENT|0|15|1419060|17823710|10|1277154|56762|8|19920418|FOB
1031|2|16|165|1|19920220|1-URGENT|0|28|2982448|17823710|5|2833325|63909|1|19920418|FOB
1031|3|16|187|2|19920220|1-URGENT|0|27|2935386|17823710|7|2729908|65230|2|19920407|SHIP
1031|4|16|88|2|19920220|1-URGENT|0|7|691656|17823710|3|670906|59284|3|19920501|FOB
1031|5|16|191|2|19920220|1-URGENT|0|44|4801236|17823710|1|4753223|65471|7|19920514|AIR
1031|6|16|161|2|19920220|1-URGENT|0|48|5093568|17823710|7|4737018|63669|6|19920513|TRUCK
1056|1|11|121|1|19930426|3-MEDIUM|0|37|3778144|15123546|4|3627018|61267|6|19930614|TRUCK
1056|2|11|134|2|19930426|3-MEDIUM|0|44|4550172|15123546|3|4413666|62047|5|19930611|REG AIR
1056|3|11|161|1|19930426|3-MEDIUM|0|22|2334552|15123546|7|2171133|63669|4|19930708|SHIP
1056|4|11|177|1|19930426|3-MEDIUM|0|42|4524114|15123546|4|4343149|64630|1|19930606|SHIP
1057|1|26|193|1|19940227|1-URGENT|0|29|3170251|14851133|10|2853225|65591|1|19940513|SHIP
1057|2|26|169|1|19940227|1-URGENT|0|11|1176076|14851133|0|1176076|64149|2|19940426|AIR
1057|3|26|85|2|19940227|1-URGENT|0|21|2068668|14851133|3|2006607|59104|4|19940509|REG AIR
1057|4|26|182|2|19940227|1-URGENT|0|20|2164360|14851133|6|2034498|64930|3|19940527|TRUCK
1057|5|26|97|2|19940227|1-URGENT|0|7|697963|14851133|6|656085|59825|5|19940508|TRUCK
1057|6|26|52|2|19940227|1-URGENT|0|19|1808895|14851133|4|1736539|57123|7|19940517|FOB
1057|7|26|89|2|19940227|1-URGENT|0|43|4253044|14851133|5|4040391|59344|0|19940505|AIR
1058|1|28|140|2|19930221|3-MEDIUM|0|24|2496336|19475207|8|2296629|62408|4|19930325|TRUCK
1058|2|28|89|2|19930221|3-MEDIUM|0|5|494540|19475207|4|474758|59344|7|19930326|TRUCK
1058|3|28|90|1|19930221|3-MEDIUM|0|44|4356396|19475207|10|3920756|59405|1|19930418|TRUCK
1058|4|28|5|2|19930221|3-MEDIUM|0|25|2262500|19475207|9|2058875|54300|1|19930407|MAIL
1058|5|28|28|1|19930221|3-MEDIUM|0|29|2691258|19475207|6|2529782|55681|4|19930323|TRUCK
1058|6|28|169|1|19930221|3-MEDIUM|0|37|3955892|19475207|7|3678979|64149|3|19930429|TRUCK
1058|7|28|32|1|19930221|3-MEDIUM|0|44|4100932|19475207|7|3813866|55921|8|19930404|MAIL
1059|1|22|178|1|19980515|5-LOW|0|16|1725072|18479765|7|1604316|64690|2|19980616|SHIP
1059|2|22|29|2|19980515|5-LOW|0|7|650314|18479765|7|604792|55741|6|19980617|MAIL
1059|3|22|88|1|19980515|5-LOW|0|45|4446360|18479765|0|4446360|59284|2|19980724|RAIL
1059|4|22|110|2|19980515|5-LOW|0|26|2626286|18479765|9|2389920|60606|1|19980704|TRUCK
1059|5|22|139|1|19980515|5-LOW|0|37|3844781|18479765|9|3498750|62347|4|19980724|RAIL
1059|6|22|190|1|19980515|5-LOW|0|50|5450950|18479765|0|5450950|65411|3|19980727|MAIL
1060|1|22|196|2|19970115|1-URGENT|0|8|876952|848187|7|815565|65771|4|19970330|FOB
1061|1|8|151|2|19940402|2-HIGH|0|7|735805|734626|4|706372|63069|4|19940630|FOB
1062|1|29|137|1|19920521|5-LOW|0|38|3941094|13502980|0|3941094|62227|1|19920711|TRUCK
1062|2|29|58|1|19920521|5-LOW|0|29|2778345|13502980|0|2778345|57483|3|19920711|FOB
1062|3|29|20|1|19920521|5-LOW|0|23|2116046|13502980|6|1989083|55201|1|19920730|REG AIR
1062|4|29|165|1|19920521|5-LOW|0|46|4899736|13502980|6|4605751|63909|1|19920725|RAIL
1063|1|10|96|2|19960504|4-NOT SPECI|0|42|4183578|15689436|3|4058070|59765|2|19960626|RAIL
1063|2|10|159|2|19960504|4-NOT SPECI|0|46|4872090|15689436|8|4482322|63549|6|19960725|AIR
1063|3|10|61|1|19960504|4-NOT SPECI|0|47|4516982|15689436|9|4110453|57663|3|19960714|RAIL
1063|4|10|89|1|19960504|4-NOT SPECI|0|26|2571608|15689436|5|2443027|59344|5|19960730|AIR
1088|1|4|107|1|19971115|2-HIGH|0|30|3021300|3862992|7|2809809|60426|3|19971220|SHIP
1088|2|4|37|2|19971115|2-HIGH|0|11|1030733|3862992|6|968889|56221|0|19980119|AIR
1089|1|17|151|2|19960827|1-URGENT|0|47|4940405|4974987|5|4693384|63069|6|19961018|TRUCK
1090|1|25|22|1|19950304|3-MEDIUM|0|5|461010|12082590|2|451789|55321|5|19950413|AIR
1090|2|25|113|2|19950304|3-MEDIUM|0|28|2836708|12082590|8|2609771|60786|8|19950422|FOB
1090|3|25|154|1|19950304|3-MEDIUM|0|37|3900355|12082590|3|3783344|63249|7|19950425|AIR
1090|4|25|162|1|19950304|3-MEDIUM|0|48|5098368|12082590|7|4741482|63729|0|19950517|AIR
1091|1|22|38|1|19970731|4-NOT SPECI|0|40|3752120|10745165|10|3376908|56281|6|19970917|REG AIR
1091|2|22|171|2|19970731|4-NOT SPECI|0|49|5248733|10745165|2|5143758|64270|6|19971026|FOB
1091|3|22|4|2|19970731|4-NOT SPECI|0|20|1808000|10745165|8|1663360|54240|3|19971006|SHIP
1092|1|29|184|1|19971224|3-MEDIUM|0|48|5204064|5195737|4|4995901|65050|4|19980126|AIR
1093|1|29|87|2|19950822|3-MEDIUM|0|7|690956|14106964|4|663317|59224|2|19951015|SHIP
1093|2|29|177|2|19950822|3-MEDIUM|0|37|3985529|14106964|8|3666686|64630|4|19951030|FOB
1093|3|29|61|1|19950822|3-MEDIUM|0|34|3267604|14106964|1|3234927|57663|6|19950928|REG AIR
1093|4|29|112|2|19950822|3-MEDIUM|0|7|708477|14106964|8|651798|60726|4|19951006|SHIP
1093|5|29|58|2|19950822|3-MEDIUM|0|40|3832200|14106964|2|3755556|57483|1|19951015|REG AIR
1093|6|29|27|2|19950822|3-MEDIUM|0|18|1668636|14106964|2|1635263|55621|5|19951009|SHIP
1094|1|28|115|1|19971107|3-MEDIUM|0|9|913599|8038538|7|849647|60906|6|19980128|AIR
1094|2|28|60|2|19971107|3-MEDIUM|0|36|3456216|8038538|6|3248843|57603|4|19980131|TRUCK
1094|3|28|181|1|19971107|3-MEDIUM|0|21|2270478|8038538|8|2088839|64870|5|19980121|REG AIR
1094|4|28|61|1|19971107|3-MEDIUM|0|5|480530|8038538|5|456503|57663|2|19971229|FOB
1094|5|28|168|2|19971107|3-MEDIUM|0|10|1068160|8038538|0|1068160|64089|3|19971216|REG AIR
1095|1|7|137|1|19970113|3-MEDIUM|0|33|3422529|19741894|1|3388303|62227|2|19970213|MAIL
1095|2|7|136|2|19970113|3-MEDIUM|0|24|2486712|19741894|4|2387243|62167|6|19970313|TRUCK
1095|3|7|156|1|19970113|3-MEDIUM|0|13|1372995|19741894|6|1290615|63369|1|19970312|REG AIR
1095|4|7|135|2|19970113|3-MEDIUM|0|28|2898364|19741894|8|2666494|62107|3|19970411|SHIP
1095|5|7|112|2|19970113|3-MEDIUM|0|40|4048440|19741894|9|3684080|60726|3|19970407|MAIL
1095|6|7|181|1|19970113|3-MEDIUM|0|37|4000366|19741894|7|3720340|64870|8|19970406|SHIP
1095|7|7|185|1|19970113|3-MEDIUM|0|18|1953324|19741894|5|1855657|65110|2|19970312|TRUCK
1120|1|25|178|1|19970110|1-URGENT|0|10|1078170|16503832|8|991916|64690|5|19970326|MAIL
1120|2|25|20|1|19970110|1-URGENT|0|49|4508098|16503832|1|4463017|55201|7|19970407|RAIL
1120|3|25|76|1|19970110|1-URGENT|0|21|2049747|16503832|6|1926762|58564|1|19970409|REG AIR
1120|4|25|46|2|19970110|1-URGENT|0|22|2081288|16503832|9|1893972|56762|8|19970330|REG AIR
1120|5|25|83|1|19970110|1-URGENT|0|10|983080|16503832|7|914264|58984|8|19970406|AIR
1120|6|25|81|1|19970110|1-URGENT|0|20|1962160|16503832|4|1883673|58864|8|19970315|SHIP
1120|7|25|183|1|19970110|1-URGENT|0|34|3682812|16503832|5|3498671|64990|5|19970302|FOB
1121|1|16|168|2|19960803|3-MEDIUM|0|42|4486272|8257519|4|4306821|64089|5|19961006|SHIP
1121|2|16|161|1|19960803|3-MEDIUM|0|27|2865132|8257519|8|2635921|63669|0|19961016|MAIL
1121|3|16|157|1|19960803|3-MEDIUM|0|10|1057150|8257519|0|1057150|63429|4|19961006|RAIL
1122|1|16|92|2|19980730|5-LOW|0|8|793672|17974747|10|714304|59525|6|19981021|RAIL
1122|2|16|182|2|19980730|5-LOW|0|29|3138322|17974747|5|2981405|64930|4|19981025|SHIP
1122|3|16|147|2|19980730|5-LOW|0|25|2617850|17974747|9|2382243|62828|1|19980920|RAIL
1122|4|16|106|1|19980730|5-LOW|0|40|4024400|17974747|8|3702448|60366|8|19981012|REG AIR
1122|5|16|151|1|19980730|5-LOW|0|15|1576725|17974747|5|1497888|63069|3|19981002|SHIP
1122|6|16|162|2|19980730|5-LOW|0|24|2549184|17974747|4|2447216|63729|1|19980909|RAIL
1122|7|16|1|2|19980730|5-LOW|0|38|3423800|17974747|0|3423800|54060|8|19981020|TRUCK
1123|1|5|12|2|19941027|2-HIGH|0|10|912010|12235464|5|866409|54720|8|19941228|MAIL
1123|2|5|178|1|19941027|2-HIGH|0|39|4204863|12235464|3|4078717|64690|8|19950114|REG AIR
1123|3|5|101|1|19941027|2-HIGH|0|38|3804180|12235464|3|3690054|60066|8|19941228|FOB
1123|4|5|53|2|19941027|2-HIGH|0|30|2859150|12235464|4|2744784|57183|6|19950106|MAIL
1124|1|29|198|2|19980128|4-NOT SPECI|0|1|109819|4556239|9|99935|65891|8|19980402|REG AIR
1124|2|29|6|2|19980128|4-NOT SPECI|0|13|1177800|4556239|5|1118910|54360|4|19980403|SHIP
1124|3|29|93|1|19980128|4-NOT SPECI|0|35|3475815|4556239|10|3128233|59585|5|19980408|AIR
1125|1|13|133|2|19950919|4-NOT SPECI|0|4|413252|8043838|8|380191|61987|2|19951120|MAIL
1125|2|13|138|1|19950919|4-NOT SPECI|0|24|2491512|8043838|10|2242360|62287|3|19951025|AIR
1125|3|13|122|1|19950919|4-NOT SPECI|0|26|2657512|8043838|5|2524636|61327|4|19951211|TRUCK
1125|4|13|98|2|19950919|4-NOT SPECI|0|29|2894461|8043838|6|2720793|59885|0|19951112|RAIL
1126|1|10|36|2|19940814|4-NOT SPECI|0|44|4118532|5998231|8|3789049|56161|3|19941017|TRUCK
1126|2|10|58|2|19940814|4-NOT SPECI|0|7|670635|5998231|6|630396|57483|1|19941006|MAIL
1126|3|10|147|2|19940814|4-NOT SPECI|0|14|1465996|5998231|7|1363376|62828|7|19941030|TRUCK
1127|1|25|43|1|19960418|5-LOW|0|35|3300640|19772866|2|3234627|56582|3|19960602|TRUCK
1127|2|25|110|2|19960418|5-LOW|0|38|3838418|19772866|9|3492960|60606|5|19960610|RAIL
1127|3|25|20|1|19960418|5-LOW|0|29|2668058|19772866|9|2427932|55201|7|19960620|REG AIR
1127|4|25|175|1|19960418|5-LOW|0|7|752619|19772866|7|699935|64510|5|19960601|FOB
1127|5|25|120|1|19960418|5-LOW|0|50|5100600|19772866|0|5100600|61207|7|19960713|TRUCK
1127|6|25|15|1|19960418|5-LOW|0|35|3202535|19772866|7|2978357|54900|7|19960703|MAIL
1127|7|25|173|1|19960418|5-LOW|0|7|751219|19772866|0|751219|64390|6|19960626|REG AIR
1152|1|8|9|1|19920215|1-URGENT|0|23|2090700|12571331|6|1965258|54540|4|19920424|MAIL
1152|2|8|100|1|19920215|1-URGENT|0|25|2500250|12571331|4|2400240|60006|8|19920321|REG AIR
1152|3|8|42|1|19920215|1-URGENT|0|6|565224|12571331|7|525658|56522|3|19920508|FOB
1152|4|8|98|1|19920215|1-URGENT|0|29|2894461|12571331|4|2778682|59885|4|19920321|FOB
1152|5|8|140|2|19920215|1-URGENT|0|33|3432462|12571331|9|3123540|62408|2|19920422|REG AIR
1152|6|8|168|2|19920215|1-URGENT|0|12|1281792|12571331|3|1243338|64089|6|19920412|AIR
1153|1|29|86|2|19971006|2-HIGH|0|15|1479120|18802309|0|1479120|59164|8|19980104|SHIP
1153|2|29|169|1|19971006|2-HIGH|0|50|5345800|18802309|0|5345800|64149|7|19971231|REG AIR
1153|3|29|44|1|19971006|2-HIGH|0|25|2360100|18802309|0|2360100|56642|5|19971216|TRUCK
1153|4|29|92|1|19971006|2-HIGH|0|43|4265987|18802309|1|4223327|59525|0|19971119|MAIL
1153|5|29|142|2|19971006|2-HIGH|0|45|4689630|18802309|0|4689630|62528|2|19971208|AIR
1154|1|28|143|1|19961019|1-URGENT|0|31|3233734|23810723|6|3039709|62588|6|19961229|AIR
1154|2|28|148|2|19961019|1-URGENT|0|50|5240700|23810723|7|4873851|62888|6|19961224|TRUCK
1154|3|28|97|2|19961019|1-URGENT|0|5|498545|23810723|9|453675|59825|4|19970109|MAIL
1154|4|28|1|1|19961019|1-URGENT|0|35|3153500|23810723|0|3153500|54060|7|19961205|TRUCK
1154|5|28|36|1|19961019|1-URGENT|0|18|1684854|23810723|2|1651156|56161|3|19961126|REG AIR
1154|6|28|196|1|19961019|1-URGENT|0|50|5480950|23810723|6|5152093|65771|3|19961204|TRUCK
1154|7|28|62|2|19961019|1-URGENT|0|48|4617888|23810723|3|4479351|57723|2|19970108|FOB
1155|1|20|70|1|19980114|4-NOT SPECI|0|4|388028|12690281|9|353105|58204|5|19980319|SHIP
1155|2|20|196|2|19980114|4-NOT SPECI|0|39|4275141|12690281|8|3933129|65771|5|19980413|TRUCK
1155|3|20|147|1|19980114|4-NOT SPECI|0|23|2408422|12690281|8|2215748|62828|3|19980308|FOB
1155|4|20|140|1|19980114|4-NOT SPECI|0|12|1248168|12690281|1|1235686|62408|6|19980413|RAIL
1155|5|20|5|2|19980114|4-NOT SPECI|0|49|4434500|12690281|4|4257120|54300|8|19980409|AIR
1156|1|29|87|2|19960630|2-HIGH|0|15|1480620|3533383|7|1376976|59224|6|19960914|AIR
1156|2|29|33|1|19960630|2-HIGH|0|21|1959363|3533383|2|1920175|55981|8|19960925|AIR
1157|1|14|49|2|19920918|3-MEDIUM|0|16|1518464|2542222|6|1427356|56942|0|19921111|MAIL
1157|2|14|83|2|19920918|3-MEDIUM|0|4|393232|2542222|10|353908|58984|5|19921202|SHIP
1157|3|14|48|2|19920918|3-MEDIUM|0|8|758432|2542222|2|743263|56882|0|19921118|REG AIR
1158|1|19|45|1|19971026|5-LOW|0|5|472520|6699747|2|463069|56702|4|19971125|AIR
1158|2|19|157|2|19971026|5-LOW|0|23|2431445|6699747|0|2431445|63429|8|19971215|MAIL
1158|3|19|88|1|19971026|5-LOW|0|18|1778544|6699747|6|1671831|59284|0|19980123|TRUCK
1158|4|19|154|2|19971026|5-LOW|0|19|2002885|6699747|6|1882711|63249|2|19980118|AIR
1159|1|16|109|1|19920824|5-LOW|0|39|3935490|5555368|1|3896135|60546|0|19921003|FOB
1159|2|16|96|2|19920824|5-LOW|0|7|697263|5555368|8|641481|59765|0|19921002|AIR
1159|3|16|98|1|19920824|5-LOW|0|11|1097899|5555368|10|988109|59885|3|19921112|MAIL
1184|1|13|47|1|19960815|4-NOT SPECI|0|27|2557008|3970029|1|2531437|56822|0|19960921|REG AIR
1184|2|13|147|2|19960815|4-NOT SPECI|0|4|418856|3970029|4|402101|62828|3|19961113|RAIL
1184|3|13|164|1|19960815|4-NOT SPECI|0|7|744912|3970029|5|707666|63849|0|19961026|TRUCK
1184|4|13|126|2|19960815|4-NOT SPECI|0|3|307836|3970029|2|301679|61567|5|19961008|REG AIR
1185|1|28|72|2|19921120|3-MEDIUM|0|8|777656|4703321|1|769879|58324|6|19930101|MAIL
1185|2|28|31|1|19921120|3-MEDIUM|0|28|2606884|4703321|7|2424402|55861|6|19930103|REG AIR
1185|3|28|190|1|19921120|3-MEDIUM|0|12|1308228|4703321|5|1242816|65411|6|19921223|REG AIR
1186|1|4|3|1|19960411|2-HIGH|0|28|2528400|5546998|8|2326128|54180|7|19960613|TRUCK
1186|2|4|92|2|19960411|2-HIGH|0|11|1091299|5546998|7|1014908|59525|5|19960617|AIR
1186|3|4|101|1|19960411|2-HIGH|0|20|2002200|5546998|7|1862046|60066|7|19960619|FOB
1187|1|10|178|2|19940409|1-URGENT|0|29|3126693|8594802|1|3095426|64690|4|19940629|RAIL
1187|2|10|131|1|19940409|1-URGENT|0|15|1546695|8594802|3|1500294|61867|4|19940602|TRUCK
1187|3|10|78|1|19940409|1-URGENT|0|40|3912280|8594802|8|3599297|58684|6|19940520|TRUCK
1188|1|4|115|1|19970316|5-LOW|0|2|203022|211142|0|203022|60906|4|19970427|RAIL
1189|1|23|51|1|19951107|3-MEDIUM|0|23|2187415|2056170|6|2056170|57063|0|19960105|FOB
1190|1|25|84|2|19921207|5-LOW|0|32|3149056|3519445|7|2928622|59044|6|19930108|FOB
1190|2|25|9|2|19921207|5-LOW|0|1|90900|3519445|6|85446|54540|5|19930225|REG AIR
1190|3|25|175|1|19921207|5-LOW|0|3|322551|3519445|3|312874|64510|4|19930211|RAIL
1191|1|2|49|1|19920426|4-NOT SPECI|0|29|2752216|2862304|0|2752216|56942|4|19920717|AIR
1216|1|2|97|2|19940620|4-NOT SPECI|0|8|797672|8032346|3|773741|59825|4|19940917|TRUCK
1216|2|2|75|2|19940620|4-NOT SPECI|0|48|4680336|8032346|10|4212302|58504|1|19940815|SHIP
1216|3|2|42|1|19940620|4-NOT SPECI|0|18|1695672|8032346|0|1695672|56522|3|19940811|MAIL
1216|4|2|85|1|19940620|4-NOT SPECI|0|13|1280604|8032346|7|1190961|59104|3|19940725|FOB
1217|1|7|60|2|19951005|3-MEDIUM|0|45|4320270|4311633|7|4017851|57603|2|19951202|AIR
1217|2|7|88|2|19951005|3-MEDIUM|0|2|197616|4311633|0|197616|59284|8|19951229|AIR
1218|1|10|140|1|19960829|1-URGENT|0|16|1664224|14483274|4|1597655|62408|7|19961016|FOB
1218|2|10|94|1|19960829|1-URGENT|0|41|4075769|14483274|6|3831222|59645|6|19961014|SHIP
1218|3|10|48|2|19960829|1-URGENT|0|44|4171376|14483274|7|3879379|56882|6|19961112|TRUCK
1218|4|10|42|1|19960829|1-URGENT|0|1|94204|14483274|1|93261|56522|8|19961116|TRUCK
1218|5|10|191|2|19960829|1-URGENT|0|41|4473879|14483274|6|4205446|65471|7|19961113|MAIL
1219|1|4|132|2|19920419|4-NOT SPECI|0|6|619278|12190310|8|569735|61927|4|19920708|MAIL
1219|2|4|129|1|19920419|4-NOT SPECI|0|4|411648|12190310|1|407531|61747|4|19920606|SHIP
1219|3|4|151|2|19920419|4-NOT SPECI|0|18|1892070|12190310|2|1854228|63069|7|19920618|TRUCK
1219|4|4|7|2|19920419|4-NOT SPECI|0|29|2630300|12190310|9|2393573|54420|0|19920528|TRUCK
1219|5|4|167|1|19920419|4-NOT SPECI|0|49|5229084|12190310|4|5019920|64029|8|19920521|RAIL
1219|6|4|63|1|19920419|4-NOT SPECI|0|14|1348284|12190310|1|1334801|57783|3|19920630|MAIL
1220|1|2|169|2|19930205|3-MEDIUM|0|25|2672900|6605893|10|2405610|64149|3|19930416|REG AIR
1220|2|2|160|2|19930205|3-MEDIUM|0|36|3816576|6605893|1|3778410|63609|2|19930423|SHIP
1220|3|2|37|1|19930205|3-MEDIUM|0|3|281109|6605893|8|258620|56221|6|19930412|REG AIR
1221|1|2|81|1|19960525|4-NOT SPECI|0|43|4218644|4208096|5|4007711|58864|5|19960820|FOB
1222|1|10|72|2|19920102|1-URGENT|0|12|1166484|12967273|9|1061500|58324|2|19920208|RAIL
1222|2|10|159|1|19920102|1-URGENT|0|12|1270980|12967273|8|1169301|63549|1|19920221|REG AIR
1222|3|10|8|1|19920102|1-URGENT|0|26|2360800|12967273|2|2313584|54480|8|19920214|MAIL
1222|4|10|149|1|19920102|1-URGENT|0|38|3986732|12967273|6|3747528|62948|2|19920308|FOB
1222|5|10|22|1|19920102|1-URGENT|0|48|4425696|12967273|9|4027383|55321|2|19920315|TRUCK
1222|6|10|26|1|19920102|1-URGENT|0|3|277806|12967273|5|263915|55561|4|19920228|FOB
1223|1|29|100|1|19940105|1-URGENT|0|28|2800280|2671467|10|2520252|60006|6|19940306|MAIL
1248|1|8|164|1|19920929|4-NOT SPECI|0|45|4788720|5171817|0|4788720|63849|8|19921227|RAIL
1249|1|8|59|2|19971030|1-URGENT|0|49|4699345|15077495|7|4370390|57543|5|19971223|RAIL
1249|2|8|45|2|19971030|1-URGENT|0|50|4725200|15077495|4|4536192|56702|6|19980104|FOB
1249|3|8|50|1|19971030|1-URGENT|0|40|3800200|15077495|6|3572188|57003|4|19980108|SHIP
1249|4|8|24|1|19971030|1-URGENT|0|3|277206|15077495|1|274433|55441|5|19971205|RAIL
1249|5|8|35|1|19971030|1-URGENT|0|18|1683054|15077495|6|1582070|56101|6|19980101|RAIL
1250|1|29|2|1|19970804|5-LOW|0|15|1353000|8000055|10|1217700|54120|6|19971022|SHIP
1250|2|29|194|1|19970804|5-LOW|0|5|547095|8000055|9|497856|65651|0|19970916|SHIP
1250|3|29|141|2|19970804|5-LOW|0|34|3539876|8000055|5|3362882|62468|5|19971025|FOB
1250|4|29|77|2|19970804|5-LOW|0|18|1758726|8000055|3|1705964|58624|4|19971008|REG AIR
1250|5|29|171|1|19970804|5-LOW|0|9|964053|8000055|6|906209|64270|0|19971018|MAIL
1251|1|23|4|1|19930126|1-URGENT|0|37|3344800|10953655|8|3077216|54240|8|19930410|AIR
1251|2|23|78|1|19930126|1-URGENT|0|36|3521052|10953655|7|3274578|58684|4|19930405|RAIL
1251|3|23|99|2|19930126|1-URGENT|0|37|3696633|10953655|9|3363936|59945|2|19930227|RAIL
1251|4|23|150|2|19930126|1-URGENT|0|7|735105|10953655|7|683647|63009|0|19930325|MAIL
1251|5|23|188|2|19930126|1-URGENT|0|1|108818|10953655|2|106641|65290|3|19930404|REG AIR
1252|1|14|87|1|19951222|1-URGENT|0|13|1283204|5809098|10|1154883|59224|1|19960130|REG AIR
1252|2|14|111|2|19951222|1-URGENT|0|27|2729997|5809098|0|2729997|60666|8|19960227|REG AIR
1252|3|14|40|1|19951222|1-URGENT|0|19|1786076|5809098|7|1661050|56402|2|19960311|AIR
1253|1|25|180|2|19940530|4-NOT SPECI|0|14|1512252|2904520|0|1512252|64810|6|19940818|MAIL
1253|2|25|54|2|19940530|4-NOT SPECI|0|13|1240265|2904520|1|1227862|57243|6|19940828|FOB
1254|1|20|193|1|19930111|5-LOW|0|6|655914|17635523|8|603440|65591|1|19930411|REG AIR
1254|2|20|200|2|19930111|5-LOW|0|47|5170940|17635523|5|4912393|66012|6|19930312|MAIL
